Date,Open,High,Low,Close,Adj Close,Volume
2012-01-20,515200.0,515840.0,509760.0,510080.0,407385.375,33
2012-01-23,510080.0,518720.0,499200.0,510080.0,407385.375,52
2012-01-24,517120.0,519680.0,508480.0,512640.0,409430.0,43
2012-01-25,497600.0,508480.0,489600.0,493440.0,394095.5,82
2012-01-26,486720.0,504960.0,484160.0,498560.0,398184.65625,88
2012-01-27,502080.0,502080.0,491520.0,494080.0,394606.59375,74
2012-01-30,505280.0,512000.0,490560.0,492800.0,393584.40625,64
2012-01-31,485440.0,499840.0,482560.0,490560.0,391795.34375,46
2012-02-01,482240.0,487360.0,473280.0,479040.0,382594.65625,75
2012-02-02,473600.0,479680.0,469440.0,474240.0,378761.03125,56
2012-02-03,460480.0,463360.0,453120.0,455040.0,363426.65625,70
2012-02-06,459200.0,463360.0,455040.0,455360.0,363682.1875,37
2012-02-07,456320.0,462400.0,450240.0,452160.0,361126.40625,40
2012-02-08,452160.0,457280.0,445760.0,446080.0,356270.53125,48
2012-02-09,440960.0,448640.0,434240.0,435840.0,348092.09375,63
2012-02-10,445440.0,449280.0,441280.0,444800.0,355248.25,65
2012-02-13,434880.0,440960.0,430720.0,432320.0,345280.84375,43
2012-02-14,436480.0,440000.0,428800.0,429120.0,342725.09375,59
2012-02-15,422720.0,440000.0,416000.0,438720.0,350392.28125,141
2012-02-16,438080.0,440960.0,418560.0,419840.0,335313.4375,107
2012-02-17,419200.0,429120.0,418880.0,424000.0,338635.90625,45
2012-02-21,422720.0,428160.0,414720.0,420160.0,335569.0,69
2012-02-22,423040.0,427840.0,419200.0,425600.0,339913.6875,44
2012-02-23,424960.0,430400.0,415680.0,417600.0,333524.4375,58
2012-02-24,413760.0,416640.0,410880.0,413120.0,329946.34375,51
2012-02-27,420800.0,425280.0,407360.0,411840.0,328924.09375,65
2012-02-28,410240.0,411840.0,399040.0,399360.0,318956.625,71
2012-02-29,397760.0,408000.0,393920.0,404480.0,323045.875,95
2012-03-01,399040.0,403200.0,393600.0,394240.0,314867.53125,56
2012-03-02,395520.0,399360.0,391680.0,395520.0,315889.78125,53
2012-03-05,397120.0,411200.0,394880.0,407360.0,325346.0625,75
2012-03-06,419840.0,425920.0,416960.0,419520.0,335057.96875,104
2012-03-07,414080.0,415680.0,407040.0,410240.0,327646.21875,59
2012-03-08,402560.0,405120.0,393280.0,396480.0,316656.5,68
2012-03-09,394880.0,395520.0,389760.0,392000.0,313078.5,52
2012-03-12,392000.0,396800.0,389760.0,391360.0,312567.3125,33
2012-03-13,384640.0,386560.0,368960.0,368960.0,294677.15625,99
2012-03-14,368000.0,371840.0,361280.0,364800.0,291354.71875,79
2012-03-15,361920.0,367360.0,359680.0,362240.0,289310.125,82
2012-03-16,360640.0,365120.0,360320.0,362880.0,289821.28125,56
2012-03-19,361280.0,363840.0,352640.0,354880.0,283431.84375,64
